,parent,hl_factor,decay_time,pyne_missing_nuclide,rd_activity
30394,Kr-99,0.0001,1.3000000000000003e-06,Zr-96,5.811100127332846e-57
30395,Kr-99,0.0001,1.3000000000000003e-06,Zr-99,4.2755574559845855e-25
30396,Kr-99,0.0001,1.3000000000000003e-06,Tc-99,0.0
30397,Rb-99,0.0001,5.64e-06,Tc-99,0.0
30398,Rb-99,0.0001,5.64e-06,Nb-97,6.111129160003531e-35
30399,Rb-99,0.0001,5.64e-06,Zr-99,9.821514786793358e-18
30400,Rb-99,0.0001,5.64e-06,Zr-98,1.5584595910320408e-19
30401,Sr-99,0.0001,2.6900000000000003e-05,Tc-99,0.0
30402,Sr-99,0.0001,2.6900000000000003e-05,Nb-97,2.5017291512986005e-29
30403,Zr-99,0.0001,0.00021,Tc-99,2.1657209406089746e-32
30404,Cd-98,0.0001,0.0009199999999999999,Ru-97,2.2222292785240417e-26
30405,Cd-98,0.0001,0.0009199999999999999,Rh-98,1.6375282272488706e-18
30406,Rb-98,0.0001,1.1400000000000001e-05,Nb-97,5.888958113854559e-32
30407,Sr-98,0.0001,6.53e-05,Nb-97,3.9644642742739166e-25
30408,Kr-98,0.0001,4.6e-06,Zr-96,1.8110191726135217e-51
30409,Kr-98,0.0001,4.6e-06,Nb-97,0.0
30410,Cd-97,0.0001,0.00028,Tc-97,0.0
30411,Cd-97,0.0001,0.00028,Rh-97,1.3945946649333324e-19
30412,Cd-97,0.0001,0.00028,Ru-97,2.7674068896440505e-29
30413,Ag-97,0.0001,0.00255,Tc-97,3.6538909627272174e-38
30414,Ag-97,0.0001,0.00255,Ru-97,1.0985865142932004e-20
30415,Pd-97,0.0001,0.018600000000000002,Tc-97,5.968700775267334e-30
30416,Kr-97,0.0001,6.300000000000001e-06,Zr-95,8.139132433733612e-36
30417,Kr-97,0.0001,6.300000000000001e-06,Nb-97,0.0
30418,Kr-97,0.0001,6.300000000000001e-06,Zr-96,7.146985405553754e-51
30419,Kr-97,0.0001,6.300000000000001e-06,Y-95,4.124591371697177e-23
30420,Kr-97,0.0001,6.300000000000001e-06,Nb-95,0.0
30421,Rb-97,0.0001,1.6910000000000002e-05,Nb-97,1.3954274249539487e-30
30422,Sr-97,0.0001,4.29e-05,Nb-97,4.477550863619977e-24
30423,Cd-96,0.0001,0.00010300000000000001,Tc-95,1.630312170736822e-31
30424,Ag-96,0.0001,0.00044000000000000007,Tc-95,3.133047058519546e-24
30425,Br-96,0.0001,1.5000000000000003e-11,Sr-93,0.0
30426,Br-96,0.0001,1.5000000000000003e-11,Y-93,0.0
30427,Br-96,0.0001,1.5000000000000003e-11,Zr-95,0.0
30428,Br-96,0.0001,1.5000000000000003e-11,Zr-96,0.0
30429,Br-96,0.0001,1.5000000000000003e-11,Sr-94,0.0
30430,Br-96,0.0001,1.5000000000000003e-11,Nb-95,0.0
30431,Br-96,0.0001,1.5000000000000003e-11,Sr-96,0.0
30432,Kr-96,0.0001,8.000000000000001e-06,Zr-96,4.492953936920648e-50
30433,Kr-96,0.0001,8.000000000000001e-06,Nb-95,0.0
30434,Kr-96,0.0001,8.000000000000001e-06,Zr-95,3.4729661469641843e-34
30435,Rb-96,0.0001,2.0300000000000002e-05,Nb-95,0.0
30436,Rb-96,0.0001,2.0300000000000002e-05,Zr-95,7.5571859744308515e-28
30437,Pd-95,0.0001,0.0005,Tc-95,5.408788008395742e-23
30438,Br-95,0.0001,1.5000000000000003e-11,Sr-93,0.0
30439,Br-95,0.0001,1.5000000000000003e-11,Y-93,0.0
30440,Br-95,0.0001,1.5000000000000003e-11,Sr-95,0.0
30441,Br-95,0.0001,1.5000000000000003e-11,Y-92,0.0
30442,Br-95,0.0001,1.5000000000000003e-11,Sr-94,0.0
30443,Br-95,0.0001,1.5000000000000003e-11,Y-95,0.0
30444,Br-95,0.0001,1.5000000000000003e-11,Nb-95,0.0
30445,Br-95,0.0001,1.5000000000000003e-11,Y-94,0.0
30446,Kr-95,0.0001,1.1400000000000001e-05,Zr-93,0.0
30447,Kr-95,0.0001,1.1400000000000001e-05,Nb-95,0.0
30448,Kr-95,0.0001,1.1400000000000001e-05,Zr-95,4.667476458961958e-33
30449,Kr-95,0.0001,1.1400000000000001e-05,Y-94,2.270073775573901e-22
30450,Rb-95,0.0001,3.777e-05,Nb-95,7.23395691326742e-38
30451,Rb-95,0.0001,3.777e-05,Zr-95,3.341427403941804e-26
30452,Ag-94,0.0001,2.6000000000000005e-06,Mo-93,0.0
30453,Se-94,0.0001,1.5000000000000003e-11,Rb-93,0.0
30454,Se-94,0.0001,1.5000000000000003e-11,Y-93,0.0
30455,Se-94,0.0001,1.5000000000000003e-11,Rb-92,0.0
30456,Se-94,0.0001,1.5000000000000003e-11,Zr-93,0.0
30457,Se-94,0.0001,1.5000000000000003e-11,Y-92,0.0
30458,Se-94,0.0001,1.5000000000000003e-11,Sr-94,0.0
30459,Se-94,0.0001,1.5000000000000003e-11,Rb-94,0.0
30460,Se-94,0.0001,1.5000000000000003e-11,Sr-91,0.0
30461,Br-94,0.0001,7.000000000000001e-06,Sr-93,6.336367622059188e-21
30462,Br-94,0.0001,7.000000000000001e-06,Sr-91,1.349552254007322e-28
30463,Br-94,0.0001,7.000000000000001e-06,Y-92,6.892278581206647e-34
30464,Kr-94,0.0001,2.12e-05,Y-92,1.1663656282183853e-28
30465,Kr-94,0.0001,2.12e-05,Y-93,1.3045834897599704e-24
30466,Kr-94,0.0001,2.12e-05,Y-94,2.050344375175955e-21
30467,Rb-94,0.0001,0.0002702,Zr-93,1.3849774679608452e-34
30468,Pd-93,0.0001,0.0001,Mo-93,1.0566974809955305e-36
30469,Rh-93,0.0001,0.00122,Mo-93,1.3508964727490425e-27
30470,Br-93,0.0001,1.02e-05,Y-92,7.31084253653289e-32
30471,Br-93,0.0001,1.02e-05,Y-93,2.625179845646864e-31
30472,Br-93,0.0001,1.02e-05,Zr-93,0.0
30473,Br-93,0.0001,1.02e-05,Sr-91,1.873111572654169e-26
30474,Kr-93,0.0001,0.0001286,Y-92,6.588486807999092e-24
30475,Kr-93,0.0001,0.0001286,Y-91,3.130437753516811e-31
30476,Rb-93,0.0001,0.000584,Zr-93,1.3132784606322465e-32
30477,Pd-92,0.0001,0.0001,Tc-92,2.132778314117524e-19
30478,Br-92,0.0001,3.1400000000000004e-05,Y-92,6.33178541437509e-30
30479,Kr-92,0.0001,0.00018400000000000003,Y-92,6.439974555980606e-22
30480,Rh-91,0.0001,0.000147,Mo-91,1.242257870270377e-19
30481,Ru-91,0.0001,0.0008,Nb-91,7.562941433409603e-27
30482,Se-91,0.0001,2.7000000000000002e-05,Sr-89,1.8659794194645771e-34
30483,Se-91,0.0001,2.7000000000000002e-05,Y-90,0.0
30484,Se-91,0.0001,2.7000000000000002e-05,Sr-90,4.0315851768538725e-34
30485,Se-91,0.0001,2.7000000000000002e-05,Sr-91,3.4548241646233624e-28
30486,Se-91,0.0001,2.7000000000000002e-05,Rb-89,1.7422981324921273e-22
30487,Br-91,0.0001,5.4300000000000005e-05,Sr-90,3.7348871478510013e-28
30488,Br-91,0.0001,5.4300000000000005e-05,Sr-91,4.1283718523074994e-22
30489,Br-91,0.0001,5.4300000000000005e-05,Y-90,0.0
30490,Kr-91,0.0001,0.0008570000000000001,Y-91,3.4179233843478805e-24
30491,Br-90,0.0001,0.000191,Sr-90,6.235118329667822e-26
30492,Ru-89,0.0001,0.00015000000000000001,Zr-89,1.4128771634271008e-30
30493,Ru-89,0.0001,0.00015000000000000001,Y-88,5.2693094102169007e-39
30494,Ru-89,0.0001,0.00015000000000000001,Zr-88,1.8675503495757216e-27
30495,Tc-89,0.0001,0.00128,Zr-89,4.456978535684148e-22
30496,Se-89,0.0001,4.3e-05,Rb-87,1.93043451982135e-40
30497,Se-89,0.0001,4.3e-05,Sr-89,7.902964381016512e-33
30498,Se-89,0.0001,4.3e-05,Rb-89,4.633413049702934e-21
30499,Br-89,0.0001,0.0004357,Sr-89,5.213975037520374e-24
30500,Ru-88,0.0001,0.00012,Y-88,0.0
30501,Ru-88,0.0001,0.00012,Zr-88,1.035590736058093e-31
30502,Tc-88,0.0001,0.00064,Y-88,5.820860755967553e-35
30503,Tc-88,0.0001,0.00064,Zr-88,4.835229476040707e-24
30504,As-88,0.0001,2e-05,Rb-87,5.827664271648836e-46
30505,Se-88,0.0001,0.000153,Rb-87,1.1517904212771637e-37
30506,Tc-87,0.0001,0.00022000000000000003,Y-87,3.5213076311924785e-30
30507,Mo-87,0.0001,0.00141,Y-87,3.4286505651979386e-22
30508,Ga-87,0.0001,6.340000000000001e-11,Se-87,3.2108473353637877e-32
30509,Tc-86,0.0001,5.500000000000001e-06,Zr-86,9.249178580541929e-26
30510,Ga-86,0.0001,4.3e-06,Br-86,1.3863774243983064e-27
30511,Ga-86,0.0001,4.3e-06,Br-85,2.520400694806685e-28
30512,Ga-86,0.0001,4.3e-06,Se-83,5.8074239738680556e-24
30513,Ga-86,0.0001,4.3e-06,Br-83,5.06332523723916e-34
30514,Ga-86,0.0001,4.3e-06,Br-84,4.6354747352108164e-30
30515,Ge-86,0.0001,2.26e-05,Br-85,3.2368798534314475e-20
30516,As-86,0.0001,9.449999999999999e-05,Kr-85,8.570934434854747e-27
30517,Mo-85,0.0001,0.00032,Sr-85,1.9270505007308577e-31
30518,Nb-85,0.0001,0.00205,Sr-85,1.8756453723621386e-23
30519,Ga-85,0.0001,9.2e-06,Br-85,3.6678826826732336e-27
30520,Ga-85,0.0001,9.2e-06,Br-84,1.0991914030352883e-28
30521,Ga-85,0.0001,9.2e-06,Se-85,4.003220735527366e-19
30522,Ge-85,0.0001,5.03e-05,Br-83,4.3680589187668157e-26
30523,Ge-85,0.0001,5.03e-05,Br-84,5.667957325700131e-21
30524,Mo-84,0.0001,0.00022999999999999998,Y-84,1.8782523993997574e-20
30525,Ga-84,0.0001,8.500000000000002e-06,Br-83,1.3501831823745098e-31
30526,Ga-84,0.0001,8.500000000000002e-06,Br-84,9.040168405090687e-30
30527,Ge-84,0.0001,9.54e-05,Br-84,2.7593386139426593e-20
30528,Mo-83,0.0001,6.000000000000001e-07,Sr-83,0.0
30529,Mo-83,0.0001,6.000000000000001e-07,Y-83,1.7229510534105643e-25
30530,Nb-83,0.0001,0.00039,Sr-83,1.5815951687578094e-21
30531,Nb-83,0.0001,0.00039,Rb-83,1.435178953348944e-32
30532,Zn-83,0.0001,1.1700000000000001e-05,Se-83,6.560605294296576e-27
30533,Ge-83,0.0001,0.00018500000000000002,Br-83,2.293441221130416e-21
30534,Nb-82,0.0001,5e-06,Sr-82,1.1926356474506937e-26
30535,Zn-82,0.0001,2.2800000000000002e-05,Se-81,3.066580546969871e-27
30536,Ga-82,0.0001,5.99e-05,Se-81,8.430572843286858e-21
30537,Zr-81,0.0001,0.00055,Kr-81,7.845785525099449e-38
30538,Y-81,0.0001,0.007040000000000001,Kr-81,1.2168326970255723e-28
30539,Cu-81,0.0001,7.32e-06,As-79,2.855033173677109e-30
30540,Cu-81,0.0001,7.32e-06,As-81,2.2832126101563472e-25
30541,Cu-81,0.0001,7.32e-06,Se-79,0.0
30542,Cu-81,0.0001,7.32e-06,Se-81,2.0929872181989284e-34
30543,Cu-81,0.0001,7.32e-06,As-80,2.4937698463939376e-26
30544,Zn-81,0.0001,3.2000000000000005e-05,Se-81,2.410483789880258e-26
30545,Zn-81,0.0001,3.2000000000000005e-05,As-80,5.255871315027462e-19
30546,Ni-80,0.0001,2.4000000000000003e-06,Ge-80,8.753849332432339e-26
30547,Ni-80,0.0001,2.4000000000000003e-06,As-79,0.0
30548,Ni-80,0.0001,2.4000000000000003e-06,Ge-78,2.9587393285335133e-33
30549,Ni-80,0.0001,2.4000000000000003e-06,As-80,0.0
30550,Cu-80,0.0001,1.136e-05,As-79,2.2195573851276717e-28
30551,Cu-80,0.0001,1.136e-05,As-78,3.1002376019859567e-35
30552,Cu-80,0.0001,1.136e-05,Se-79,0.0
30553,Cu-80,0.0001,1.136e-05,As-80,3.2839923309570136e-25
30554,Zn-80,0.0001,5.6189999999999996e-05,As-78,1.070904586658729e-27
30555,Zn-80,0.0001,5.6189999999999996e-05,Se-79,7.234297261457364e-39
30556,Ga-80,0.0001,0.00019,Se-79,3.0920898995322576e-32
30557,Zr-79,0.0001,5.600000000000001e-06,Rb-79,3.550581121087708e-24
30558,Zr-79,0.0001,5.600000000000001e-06,Kr-79,2.731416002781815e-35
30559,Ni-79,0.0001,4.3e-06,Ge-79,1.129823375931497e-25
30560,Ni-79,0.0001,4.3e-06,Ge-78,2.322323337758078e-28
30561,Ni-79,0.0001,4.3e-06,Se-79,0.0
30562,Cu-79,0.0001,2.41e-05,As-79,4.9698684965664453e-26
30563,Cu-79,0.0001,2.41e-05,As-78,1.0147885384120614e-29
30564,Cu-79,0.0001,2.41e-05,Se-79,1.6090409707973737e-44
30565,Ga-79,0.0001,0.0002848,Se-79,1.209833844833606e-29
30566,Ni-78,0.0001,1.1000000000000001e-05,As-77,0.0
30567,Ni-78,0.0001,1.1000000000000001e-05,As-78,0.0
30568,Ni-78,0.0001,1.1000000000000001e-05,Ge-77,2.465683943912825e-28
30569,Cu-78,0.0001,3.35e-05,As-77,5.088264094729313e-32
30570,Y-77,0.0001,5.7000000000000005e-06,Kr-77,1.1271580166106975e-24
30571,Y-77,0.0001,5.7000000000000005e-06,Br-76,2.9404098740276872e-31
30572,Y-77,0.0001,5.7000000000000005e-06,Br-77,5.421814154506603e-36
30573,Sr-77,0.0001,0.0009000000000000001,Br-77,1.9446793063190805e-22
30574,Co-77,0.0001,1.3000000000000003e-06,Zn-77,6.822649672013621e-19
30575,Co-77,0.0001,1.3000000000000003e-06,Ga-76,7.4790141375723745e-28
30576,Co-77,0.0001,1.3000000000000003e-06,Zn-76,1.0823094024642456e-19
30577,Co-77,0.0001,1.3000000000000003e-06,Ge-77,0.0
30578,Ni-77,0.0001,1.2800000000000001e-05,As-77,0.0
30579,Cu-77,0.0001,4.679e-05,As-77,2.076450454639692e-31
30580,Zn-77,0.0001,0.00020800000000000001,As-77,6.7137221005727e-24
30581,Sr-76,0.0001,0.000789,Se-75,5.592969494413287e-31
30582,Co-76,0.0001,2.17e-06,Ga-76,7.297381134006544e-27
30583,Co-76,0.0001,2.17e-06,Ga-75,3.2631594982272806e-29
30584,Co-76,0.0001,2.17e-06,Ge-75,0.0
30585,Sr-75,0.0001,8.8e-06,Se-75,1.7365413106883579e-37
30586,Sr-75,0.0001,8.8e-06,Br-75,1.1785106620801148e-24
30587,Rb-75,0.0001,0.0019,Se-75,2.2971693306034178e-23
30588,Co-75,0.0001,3e-06,Zn-74,3.968327611019374e-21
30589,Co-75,0.0001,3e-06,Zn-75,3.0304721620655024e-19
30590,Co-75,0.0001,3e-06,Ge-75,0.0
30591,Ni-75,0.0001,3.44e-05,Ga-74,4.224441298781777e-21
30592,Cu-75,0.0001,0.0001224,Ge-75,1.5386534197896487e-20
30593,Sr-74,0.0001,2.7e-06,Br-74,1.6038272132774736e-23
30594,Co-74,0.0001,3e-06,Zn-74,1.414250981843356e-20
30595,Co-74,0.0001,3e-06,Ga-74,1.5090635632716038e-29
30596,Fe-73,0.0001,1.2900000000000001e-06,Ga-73,0.0
30597,Co-73,0.0001,4.070000000000001e-06,Ga-73,1.8193935449556987e-30
30598,Co-73,0.0001,4.070000000000001e-06,Zn-73,4.513401255558767e-20
30599,Kr-72,0.0001,0.0017100000000000001,As-72,5.197719947483476e-23
30600,Fe-72,0.0001,1.5000000000000003e-11,Cu-72,0.0
30601,Fe-72,0.0001,1.5000000000000003e-11,Zn-72,0.0
30602,Co-72,0.0001,5.99e-06,Zn-72,6.845876885199376e-24
30603,Kr-71,0.0001,1e-05,As-71,3.7978797829387106e-26
30604,Fe-71,0.0001,2.8000000000000003e-06,Cu-71,3.0666011319150436e-19
30605,Kr-70,0.0001,4.000000000000001e-06,As-70,5.7701516164117396e-24
30606,Mn-70,0.0001,1.99e-06,Cu-70,3.879906997625787e-26
30607,Fe-70,0.0001,6.5000000000000004e-06,Zn-70,4.7875970710713856e-51
30608,Fe-70,0.0001,6.5000000000000004e-06,Cu-70,5.097109139140197e-19
30609,Co-70,0.0001,1.1200000000000001e-05,Zn-70,2.4354133960935613e-45
30610,Br-69,0.0001,2.4000000000000003e-12,Ge-68,0.0
30611,Br-69,0.0001,2.4000000000000003e-12,Ga-68,0.0
30612,Br-69,0.0001,2.4000000000000003e-12,As-68,2.571022167809653e-28
30613,Cr-68,0.0001,3.6000000000000005e-11,Cu-68,0.0
30614,Cr-68,0.0001,3.6000000000000005e-11,Ni-68,0.0
30615,Cr-68,0.0001,3.6000000000000005e-11,Co-68,2.4596835290664755e-30
30616,Mn-68,0.0001,2.8000000000000003e-06,Cu-68,1.7545697363632517e-26
30617,Mn-68,0.0001,2.8000000000000003e-06,Ni-68,1.117387159929307e-18
30618,Fe-68,0.0001,1.88e-05,Cu-68,2.057773229893259e-18
30619,Mn-67,0.0001,4.7e-06,Cu-67,3.937437201959913e-30
30620,Mn-67,0.0001,4.7e-06,Ni-67,1.0760941416271654e-18
30621,Se-65,0.0001,3.3e-06,Zn-65,1.500198620896492e-35
30622,As-65,0.0001,1.2800000000000001e-05,Zn-65,1.9596000087187405e-28
30623,V-65,0.0001,3.6000000000000005e-11,Ni-65,0.0
30624,Cr-65,0.0001,2.7e-06,Ni-65,6.524311910044526e-28
30625,Se-64,0.0001,1.8000000000000002e-11,Ga-64,0.0
30626,V-64,0.0001,1.5e-06,Ni-63,0.0
30627,V-64,0.0001,1.5e-06,Co-63,2.4840999918366394e-26
30628,Cr-64,0.0001,4.3e-06,Ni-63,2.2587180832955897e-35
30629,Cr-64,0.0001,4.3e-06,Co-63,9.680779892659669e-20
30630,Mn-64,0.0001,9e-06,Ni-63,2.5014628767002012e-29
30631,V-63,0.0001,1.7000000000000002e-06,Co-62,2.3610803572649557e-28
30632,V-63,0.0001,1.7000000000000002e-06,Fe-63,8.190756416334965e-19
30633,V-63,0.0001,1.7000000000000002e-06,Co-63,8.806222129670263e-27
30634,Mn-63,0.0001,2.7500000000000004e-05,Ni-63,2.1624715191860156e-27
30635,Ge-62,0.0001,1.29e-05,Cu-62,5.343553024424425e-23
30636,V-62,0.0001,3.3600000000000004e-06,Co-62,1.0294436375735709e-26
30637,Cr-62,0.0001,2.0600000000000003e-05,Co-62,8.393317780442261e-19
30638,Ti-61,0.0001,1.5e-06,Fe-61,1.672064757977519e-26
30639,Ti-60,0.0001,2.2e-06,Mn-60,3.530769945570475e-17
30640,Ti-60,0.0001,2.2e-06,Co-60,0.0
30641,Ti-60,0.0001,2.2e-06,Fe-60,1.627999531937015e-37
30642,V-60,0.0001,1.22e-05,Co-60,0.0
30643,Cr-60,0.0001,4.9e-05,Co-60,1.6955935097950214e-36
30644,Mn-60,0.0001,2.8000000000000003e-05,Co-60,1.3693487023992848e-32
30645,V-59,0.0001,7.5e-06,Fe-59,2.8847260502591062e-24
30646,Zn-57,0.0001,4.000000000000001e-06,Co-57,6.013896306869417e-30
30647,Sc-57,0.0001,1.3000000000000003e-06,Mn-57,4.861167248752068e-28
30648,Sc-57,0.0001,1.3000000000000003e-06,Cr-57,1.8428409150495648e-19
30649,Ti-57,0.0001,9.800000000000001e-06,Mn-57,9.059478141130745e-20
30650,Ca-56,0.0001,1.1e-06,Mn-56,0.0
30651,Sc-56,0.0001,2.6000000000000005e-06,Mn-56,3.0748081308971476e-30
30652,Ti-56,0.0001,2e-05,Mn-56,6.212582541884825e-22
30653,Ca-55,0.0001,2.2e-06,V-55,6.62023674295129e-19
30654,Sc-55,0.0001,1.05e-05,Cr-55,3.601776734818734e-20
30655,Zn-54,0.0001,1.59e-07,Fe-52,1.2107895994641132e-24
30656,Zn-54,0.0001,1.59e-07,Mn-52,0.0
30657,Zn-54,0.0001,1.59e-07,Cr-51,2.337975969892365e-38
30658,K-54,0.0001,1.0000000000000002e-06,Ti-54,3.9446383648359765e-19
30659,K-54,0.0001,1.0000000000000002e-06,V-54,1.3726031828410324e-27
30660,Ca-54,0.0001,1.0700000000000001e-05,V-53,6.831824246001518e-21
30661,Ni-53,0.0001,5.5200000000000005e-06,Mn-53,4.944179808405434e-34
30662,K-53,0.0001,3e-06,V-53,2.061109963062417e-29
30663,K-53,0.0001,3e-06,Ti-51,5.944766927168412e-24
30664,K-53,0.0001,3e-06,V-52,1.1798783576278239e-30
30665,Ca-53,0.0001,4.61e-05,V-52,1.1579633135273569e-20
30666,Ni-52,0.0001,4.08e-06,Cr-51,5.849577274552892e-28
30667,K-52,0.0001,1.1000000000000001e-05,Ti-52,4.550633542541309e-21
30668,K-52,0.0001,1.1000000000000001e-05,Ti-51,1.2756508164360313e-21
30669,K-52,0.0001,1.1000000000000001e-05,V-52,3.862428927300166e-29
30670,K-51,0.0001,3.65e-05,Ti-51,3.337921715138564e-20
30671,Ni-50,0.0001,1.85e-06,V-48,2.4926622134344998e-29
30672,Ni-50,0.0001,1.85e-06,Cr-50,6.326339774570082e-50
30673,Ni-50,0.0001,1.85e-06,V-49,3.3496792222347546e-35
30674,Fe-49,0.0001,6.470000000000001e-06,V-49,2.3546936223715166e-28
30675,Ar-49,0.0001,1.7000000000000003e-05,Sc-48,0.0
30676,Ar-49,0.0001,1.7000000000000003e-05,Sc-47,2.620184450068531e-30
30677,Fe-48,0.0001,4.4e-06,V-48,2.783933493868095e-28
30678,Ar-48,0.0001,4.75e-05,Sc-48,0.0
30679,Ar-48,0.0001,4.75e-05,Sc-47,8.79330699064497e-29
30680,Cl-47,0.0001,1.0100000000000002e-05,Sc-47,4.1000086634247487e-35
30681,Fe-46,0.0001,1.3000000000000003e-06,Sc-44,2.0336559620505567e-32
30682,S-46,0.0001,5e-06,Ca-45,4.820766692499536e-35
30683,Cl-46,0.0001,2.32e-05,Ca-45,1.289502801539289e-27
30684,Fe-45,0.0001,1.89e-07,Ti-43,3.9279663061653986e-20
30685,S-45,0.0001,6.800000000000001e-06,Ca-45,5.397966128995791e-35
30686,S-45,0.0001,6.800000000000001e-06,K-45,6.435984761946021e-22
30687,S-45,0.0001,6.800000000000001e-06,K-44,2.2728863640516606e-23
30688,Cl-45,0.0001,4.130000000000001e-05,Ca-45,9.2144786372968e-27
30689,Cr-44,0.0001,4.28e-06,Sc-44,1.4707490547868671e-30
30690,P-43,0.0001,3.6499999999999998e-06,K-42,0.0
30691,P-43,0.0001,3.6499999999999998e-06,Ar-43,6.059413330894418e-21
30692,S-43,0.0001,2.6500000000000004e-05,K-42,1.315712190547709e-30
30693,Si-42,0.0001,1.25e-06,K-42,0.0
30694,Si-42,0.0001,1.25e-06,Ar-41,4.816877250753438e-31
30695,Si-42,0.0001,1.25e-06,Ar-42,3.3748057246935546e-35
30696,P-42,0.0001,4.85e-06,K-42,0.0
30697,P-42,0.0001,4.85e-06,Ar-41,6.299802077047451e-24
30698,P-42,0.0001,4.85e-06,Ar-42,4.413772338354623e-28
30699,S-42,0.0001,0.0001016,K-42,1.8537176200318402e-28
30700,Si-41,0.0001,2.0000000000000003e-06,Cl-40,1.8502834945835388e-21
30701,P-41,0.0001,1.0100000000000002e-05,Ar-41,7.965144108272387e-23
30702,Mg-40,0.0001,1.7000000000000003e-11,Cl-39,0.0
30703,Mg-40,0.0001,1.7000000000000003e-11,Ar-39,0.0
30704,Mg-40,0.0001,1.7000000000000003e-11,S-39,0.0
30705,Mg-40,0.0001,1.7000000000000003e-11,P-40,2.11875579575819e-25
30706,Al-40,0.0001,2.6e-11,Cl-40,0.0
30707,Al-40,0.0001,2.6e-11,Ar-39,0.0
30708,Al-40,0.0001,2.6e-11,S-39,0.0
30709,Si-40,0.0001,3.3e-06,Cl-40,1.5707637899425016e-20
30710,Si-40,0.0001,3.3e-06,Cl-39,5.417989648314039e-23
30711,Si-40,0.0001,3.3e-06,Ar-39,3.6497504773703235e-39
30712,P-40,0.0001,1.5e-05,Ar-39,8.990973534035747e-32
30713,Si-39,0.0001,4.75e-06,Cl-38,2.419277323013574e-25
30714,Si-39,0.0001,4.75e-06,Ar-39,3.930882018363218e-38
30715,P-39,0.0001,2.8000000000000003e-05,Ar-39,2.738934103068641e-30
30716,Mg-36,0.0001,3.9e-07,P-36,1.4516702656139885e-20
30717,Na-35,0.0001,1.5000000000000002e-07,P-33,1.2482071545581973e-35
30718,Na-35,0.0001,1.5000000000000002e-07,P-35,1.508292036709683e-29
30719,Na-35,0.0001,1.5000000000000002e-07,Si-34,1.1339886968848468e-20
30720,Na-35,0.0001,1.5000000000000002e-07,Si-33,1.0517682755902027e-21
30721,Al-35,0.0001,3.7200000000000004e-06,S-35,6.360714895059071e-27
30722,Na-34,0.0001,5.5e-07,P-34,5.87954281540184e-27
30723,Na-34,0.0001,5.5e-07,P-32,0.0
30724,Mg-34,0.0001,2.0000000000000003e-06,P-33,1.5322757649694967e-25
30725,Mg-33,0.0001,9.05e-06,P-32,4.1232052209100124e-32
30726,Ne-32,0.0001,3.5000000000000004e-07,Si-32,5.069233366586842e-34
30727,Na-32,0.0001,1.32e-06,Si-31,5.0451764187696196e-23
30728,Na-32,0.0001,1.32e-06,P-32,0.0
30729,Al-32,0.0001,3.3e-06,P-32,4.364311890257584e-28
30730,Ne-31,0.0001,3.4e-07,Al-29,2.1378350596711294e-24
30731,Ne-31,0.0001,3.4e-07,Al-31,4.797969364673077e-19
30732,Ne-30,0.0001,7.3e-07,Al-29,3.036239126724554e-22
30733,F-29,0.0001,2.5000000000000004e-07,Al-29,5.925070730360971e-29
30734,O-26,0.0001,4.5e-16,Ne-23,0.0
30735,O-26,0.0001,4.5e-16,F-23,1.9464609422481132e-31
30736,O-26,0.0001,4.5e-16,F-24,8.059484166709029e-31
30737,C-20,0.0001,1.4000000000000001e-06,F-20,9.43150612252361e-22
30738,Na-19,0.0001,5.0414593698175795e-23,F-18,0.0
30739,B-16,0.0001,1.260364842454395e-22,C-15,0.0
30740,Be-16,0.0001,1.008291873963516e-27,C-14,0.0
30741,Be-16,0.0001,1.008291873963516e-27,B-13,0.0
30742,Be-16,0.0001,1.008291873963516e-27,B-12,0.0
30743,Ne-15,0.0001,7.43615257048093e-28,N-13,0.0
30744,Be-15,0.0001,7.31011608623549e-28,C-14,0.0
30745,Be-15,0.0001,7.31011608623549e-28,B-13,0.0
30746,Be-15,0.0001,7.31011608623549e-28,B-14,0.0
30747,Be-15,0.0001,7.31011608623549e-28,B-12,0.0
30748,Cn-281,0.001,0.00013000000000000002,Rf-265,7.863673348439806e-20
30749,Ds-277,0.001,4.1e-06,Rf-265,4.509446612162424e-22
30750,Bh-267,0.001,0.017,Cm-247,0.0
30751,Bh-267,0.001,0.017,Ac-227,0.0
30752,Bh-267,0.001,0.017,U-235,0.0
30753,Bh-267,0.001,0.017,Sm-147,0.0
30754,Bh-267,0.001,0.017,Tl-207,0.0
30755,Bh-267,0.001,0.017,Nd-144,0.0
30756,Bh-267,0.001,0.017,Bk-247,1.5831860634088336e-37
30757,Bh-267,0.001,0.017,Xe-136,0.0
30758,Bh-267,0.001,0.017,Rn-219,0.0
30759,Bh-267,0.001,0.017,In-115,0.0
30760,Bh-267,0.001,0.017,Cd-113,0.0
30761,Bh-267,0.001,0.017,Pu-239,0.0
30762,Bh-267,0.001,0.017,Ra-223,0.0
30763,Bh-267,0.001,0.017,Th-231,0.0
30764,Bh-267,0.001,0.017,Fr-223,0.0
30765,Bh-267,0.001,0.017,At-219,0.0
30766,Bh-267,0.001,0.017,Pb-209,0.0
30767,Bh-267,0.001,0.017,Po-215,0.0
30768,Bh-267,0.001,0.017,Pb-211,0.0
30769,Bh-267,0.001,0.017,Th-227,0.0
30770,Bh-267,0.001,0.017,Bi-209,0.0
30771,Bh-267,0.001,0.017,Sm-148,0.0
